tensor([[[[0.5556]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3876]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3933]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4537]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3986]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4126]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4758]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4718]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4057]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3329]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.5099]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4476]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3812]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4994]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3002]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3759]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4126]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4546]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4392]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.5273]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4451]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4157]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3886]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.5063]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3657]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4626]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3898]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4040]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4416]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3834]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3852]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3844]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4382]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4300]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3922]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4633]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3741]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4287]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3850]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4451]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4619]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4048]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3772]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4680]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3886]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3504]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4361]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.5217]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3668]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3809]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3900]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4228]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4164]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4762]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3962]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4286]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3704]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4361]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4407]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.5180]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.5375]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3885]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.5217]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3706]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4014]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4918]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4101]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.5024]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4611]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3486]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4023]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4022]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3615]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3965]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4381]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4759]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4216]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3870]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4261]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4175]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4640]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4335]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4689]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3869]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4673]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4789]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4981]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4010]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3942]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3651]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4670]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3681]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4635]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.5052]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4096]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4783]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4200]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3599]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.5341]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4888]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4037]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4057]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4166]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4145]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3680]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3750]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3762]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.5638]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4092]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3936]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4506]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.5705]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4823]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4151]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4327]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.5614]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4367]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.5073]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.5370]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4343]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4858]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3786]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3734]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4019]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3424]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.5193]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4176]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3971]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3946]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3929]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3883]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4383]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3863]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4345]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3807]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4211]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3683]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4089]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4157]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3665]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3107]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.6162]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3910]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4826]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3538]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4924]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3907]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4720]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4189]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4805]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4616]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3966]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4614]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4949]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4968]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4710]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4554]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4651]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4199]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4739]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4774]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4666]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4773]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3985]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4037]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4403]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4036]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4859]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4032]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4979]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.5271]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3976]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3840]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3643]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4053]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4097]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3608]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4484]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4020]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.5640]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3812]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4535]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4110]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4253]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.5782]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4061]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.5226]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4304]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4542]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4402]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4366]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4276]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4283]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3680]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4355]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3927]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4355]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3600]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3416]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4215]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3786]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4884]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3546]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4863]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4587]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4313]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.5463]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3981]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.5338]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4934]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4666]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4398]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.5192]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4644]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4080]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4343]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3833]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4154]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.5810]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4693]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4300]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4190]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4561]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.5508]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4053]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4643]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4583]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4556]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.5074]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3821]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4628]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3205]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4968]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4753]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4510]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4207]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.5182]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4931]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4503]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4749]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4623]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4594]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4979]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3903]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4851]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4753]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4651]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3596]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.5634]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3495]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3870]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.5114]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3848]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4954]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.5562]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4385]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4899]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4071]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4915]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4875]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4053]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4463]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3606]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.5000]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4870]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4495]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4202]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3528]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3594]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4444]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4572]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4068]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.5582]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4064]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4094]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4738]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3880]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4211]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4864]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4309]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4501]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4041]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4410]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4115]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4554]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4202]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4350]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3930]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3833]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3564]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4211]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.5370]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3870]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4043]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4961]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4270]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4703]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3434]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3409]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.5108]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4350]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4292]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4573]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3629]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4914]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4416]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3838]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3771]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4791]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4867]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4819]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4663]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3489]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4107]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4481]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.5503]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4016]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4603]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3911]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3263]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4300]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4455]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3939]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4343]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3637]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3547]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4710]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4856]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4001]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3882]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4682]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3843]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3614]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4387]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3698]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.5426]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4445]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4478]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4499]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.5321]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3867]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3909]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4234]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4998]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4162]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4057]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4371]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4161]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4664]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4385]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3428]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4851]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4953]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4043]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4577]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4476]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.5206]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4368]]]], device='cuda:0', grad_fn=<AddBackward0>)
